age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_unknown,default_yes,housing_unknown,housing_yes,loan_unknown,loan_yes,contact_telephone,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent,poutcome_success
-0.03187635793693168,-0.03542429212786863,0.13282901519488882,0.3176733323102153,-0.393063708594453,0.1568494528279012,0.35254808444140934,0.05900530344252594,0.5131612166700559,0.5145737503021842,0.01685275606781644,0.004142185269879387,0.0030815663869106745,-0.0032137717422207387,-0.012134671342350505,0.00041629744631198676,0.0023447979256537763,-0.009602924420669687,0.006694255118105933,-0.0022892975095429235,0.0005059262563911538,0.021232583311490912,-0.024155042827998432,0.00014384312918116536,0.0056044070355772925,0.00870861741759862,-0.005264351007597416,-0.00017751978113876438,0.0015153641027930804,-0.013998690767803343,-0.0034162559228096655,0.0418477576733934,-1.4131626927324403e-05,0.0005651213910814258,-0.017473279881745105,0.0005651213910814258,0.0007363822787703126,0.11220389094989032,0.012131833949150085,-0.00579610245103987,0.05431000158776811,0.039306092635820376,-0.009897367258147735,-0.026613124348049026,-0.0018034364289845986,-0.015322710964620246,-0.017462797388551082,-0.008669621201834003,0.0011054155750507232,-0.0004433278776218002,0.006734452316704807,0.13608956240472142,-0.05353490664990363
0.22941815324747186,-0.04064897568159498,0.11797373322567001,-0.20683262003249067,0.030174737290595492,-0.5781312512768062,0.13029606347032577,0.6894374135584751,0.09370201791047948,0.013158895556593766,-0.03211067456516146,-0.00692006605035323,0.006993140741349462,-0.006903539143840679,0.024873834362918817,0.00012216359659438615,-0.011778933722374098,-0.0008175213807249348,0.011062246507783396,-0.0004483607454231981,0.004706986029247791,0.03811247648910464,-0.041110579089506875,0.000269149682723177,-0.0073067089765485324,-0.02350756366183757,-0.022208645113835253,0.00035288449626817047,0.009113942693890105,0.01667449216924692,0.01010097637333368,0.028399912270553,-0.0003481534815584983,0.0016966840419980805,-0.020717175768294814,0.0016966840419980805,0.0003435524534534991,0.12359174279818456,0.10804383711258146,0.00751614212653268,-0.01736760399297128,0.029509419611469433,-0.0024520798823730533,-0.00290110800435531,-0.11559682051545032,0.016997382465990182,0.014328549836020105,-0.00565693745959819,-0.017421699716725123,0.02670782953955287,-0.008631207899329831,0.011631052034739586,0.03583845271630354
-0.163304455812304,-0.14672858204631578,-0.03779796097715429,0.5403263872820444,-0.4738377893772106,-0.3499201162686662,-0.4575289759135536,0.06264280489742065,-0.210082245260166,-0.09453907362794356,-0.0037608063436292446,-0.0043123390555521515,-0.0006751652928570918,-0.006968470228257853,-0.010530312775305585,-0.0010993015653141642,0.0044559735072877815,0.005414960710346891,0.008327912750276214,-0.002200097362062937,-0.0007107512449967027,-0.03680331889774961,0.04324416803190223,0.0003989107418371485,-0.003337757201405394,-0.002174967437680746,0.005274184128970183,0.0005094910009204662,-0.004463540248842282,0.018672705399851306,-0.003140061420487361,-0.018858401672440194,-0.00023496222090074942,-0.002919906039422281,0.015811886548132606,-0.002919906039422281,0.007983621382940344,-0.06290122212748116,0.04489550295351629,0.0033364630712383416,-0.03225350271912014,-0.04797318768495492,-0.002203357750307341,0.07567534661656934,-0.05853863934943235,0.007004653685212027,-0.00951527157044448,-0.0009224690295816039,-0.005401545687127132,9.248581053706954e-05,0.007845484830059705,0.11702659802328681,-0.08980270890131278
0.6876006235924506,0.44705399458729944,-0.42854851407270617,0.16796983219096112,-0.13343803812343638,0.10858452453142346,-0.10911072983368285,0.027398026468783192,-0.012511552252096566,0.008740284843333746,0.006576570748549075,0.01027741683504299,0.010253794562741248,0.016082842522073974,0.055282954525892186,-0.0004400712132393508,-0.019125552635444663,-0.020077665824946214,-0.018386105710492914,-0.002231098823589761,0.0036121937506875834,0.15103919384047867,-0.18279237309656365,0.0007526443093674625,0.003782814547542745,0.002548831782110074,-0.038747517500905354,-1.6836355892527707e-05,0.007165290378058953,-0.03687940901611707,0.005320893127367253,0.05092224543256335,-0.00010639042715965975,-0.002314216160677868,0.002346153622985474,-0.002314216160677869,0.000913658229426833,-0.022270935162288667,0.0071911287863032376,0.00105268489942631,-0.03121759112840127,-0.032303275669372356,-0.0007847191736978814,0.0029664468088247678,0.040057895253886776,0.0037811579632083554,-0.0015628199039247447,-0.002800051466265991,0.0035509205130875555,0.014118821563242862,-0.009754125541995479,0.03509784733980745,-0.027538571129788997
-0.5518339547262956,0.6329940226491504,-0.4308551181418384,-0.06788073367101644,-0.03250115695877591,-0.1519175993291268,0.10647925605411764,0.12323671120865239,0.07148906707933966,0.024387616497382303,0.009064307757112408,-0.006623390450231505,-0.008849963431072907,-0.019325080645786294,-0.04025633618122418,-0.0034827944911055573,-0.004627885664909751,0.020636636607819503,0.02335703643337321,-0.0008038215804201084,-0.0025198738212853984,-0.12261170369115074,0.1464596289385538,0.0003517676137760016,-0.003905140524586534,0.0031254767341644123,0.02125933243980778,-0.00011997953095661006,0.01046417047867795,0.013763239040129563,-0.002614471896021549,-0.040532805452886816,-0.00011084385931497273,0.000427988760325306,-0.010844606151243268,0.000427988760325306,0.0010986143832083357,0.04118951979945305,-0.006553641265066152,-0.00013472962164389417,0.022437261676856404,0.01532854964621196,-0.001497416855358848,0.017164127378986503,-0.03753475217857733,0.0016589620278925784,0.0014217918607679068,-0.022483013477031463,-0.00043759566651818216,-0.005694515102844872,0.028327731554418582,0.01668086945075381,0.011893996320794728
0.09924235840288984,0.5542763274412786,0.684944268947559,0.08518204756018194,-0.06671746768667887,-0.22385197052233824,0.11271164166099853,-0.28466138008660896,-0.12887003763043028,-0.10611325766189508,0.02477707630087129,-0.007425290544164421,-0.0030002838531526443,-0.013001563846897459,0.014297077352941607,0.0010911211130381624,0.01622475768898806,-0.0011878020768231036,-0.02072634709181775,2.578494229126655e-05,-0.00033187369990432113,0.00422200772641334,-0.011497909112371092,0.0004380985300566594,0.00873295652066996,0.0025970267506574382,0.019307107687772867,1.7053588631433446e-05,0.0018362118927241027,-0.04629440852072442,0.0036627934556496032,0.013458200069568342,-0.00034938278511161344,-0.0007658971558858648,-0.018266892101406845,-0.0007658971558858657,-0.012994780269310592,0.024256030355591308,-0.08162054125744225,0.0016624250314051122,0.06320538877179915,0.04959049065215445,0.001489129286114654,0.03797302828043773,-0.09206725644313818,-0.0018643100121563353,-0.003829436048486143,0.021511717562808952,-0.0068744038458299385,-0.0025460633037776882,-0.02046308207037115,0.01973146667523131,-0.013829853677736969
0.07515708148380117,-0.2514220402239888,-0.3385650910895911,0.09582242667610831,-0.03201229637474801,-0.37563575406220856,0.5164621872290523,-0.3849057370075606,-0.11630058235249585,-0.16989259341883095,0.10905465433987502,-0.004433594413794709,0.0006691077769933822,-0.029105978144159758,0.00597116068149189,-0.007166676966139823,0.02966378218339766,0.002016216752142074,-0.03911391981415641,-0.0011839681878934693,0.0033127725412495346,0.037597093275835665,-0.03888105732402281,-0.0007224997079192472,0.023685912312117165,0.05805636726152481,0.018567639241993162,-0.00038250692416972064,-0.009946815526565275,-0.13652453039222665,0.008208634637370926,0.07459489012881922,-0.00044715450568772255,0.003305698996519285,-0.048428334159856715,0.0033056989965192874,0.001391177878850582,0.21408165553825048,-0.19032546740410722,-0.0030260560449475683,0.058600270684499835,0.15950633064495362,0.00010131911742667746,0.12060142608653052,-0.174692519430385,0.0021261919473041175,-0.00012063505618223516,0.030557156282240375,-0.02791762741911035,-0.0074346797837332255,-0.0009432044229350685,0.025639996233918338,-0.016729481333083367
-0.08869025517259457,0.03741818109002462,0.10058445962228814,0.356043265097113,0.09029807358119417,0.3852953142268411,0.24969006455236473,0.3940890571863954,-0.16989067304922761,-0.3729418734726122,0.0214468427259856,0.009813902140074288,-0.001823923608965289,0.0009634276618574507,-0.009037152376459917,0.0065821072008177585,0.004325737929952261,0.01594357217441846,-0.018704079178459784,0.0033666704958562063,-0.0027906067962220767,0.026401202248951542,-0.01958952271663768,0.0003877630753287638,0.010032177463370918,0.018027443770876016,-0.0035213330805606755,2.638971419805961e-05,0.0009501815837905484,-0.02604827885968878,0.010403070105297422,-0.0019317537500102655,0.00040821092974903877,0.005275542640978817,-0.07689924945588014,0.005275542640978819,-0.026287893691767667,0.3290926641976457,-0.11162786163349304,0.0007986172336590173,-0.28833887238679967,-0.008885689996278277,-0.003228370327111362,0.2802461716485583,0.10715943032853759,0.022649206364039852,0.033407791639596604,0.004740915148785046,-0.02952890094081627,0.0031132311917579022,0.01391859857489938,-0.019685750406333524,-0.06494738920719534
0.005445848927528674,0.029102056948363337,-0.021126436546050776,0.5647255248629897,0.6977418495550467,-0.179330512038451,-0.05290251115572587,-0.01035866301220107,0.14879283024453022,0.18707386068956025,0.017573233133362943,-0.002986941292736504,-0.0012436996207502136,-0.0046145384751627005,-0.009261788225413918,0.0012263116127147525,0.010011731712594094,0.0033727438142598307,0.01863819969745132,-0.008874703914198492,0.0013744080357276215,-0.02828143346240438,0.020841701608770333,9.83850732055183e-05,0.0015176140186568183,0.0057397396591831506,0.012688591214867966,-4.5153520640902786e-05,0.012765100056464463,-0.03775644814553781,0.0015692877352936835,0.03448780905300414,0.0005976115357499237,0.012289139108795458,-0.015687521314473978,0.012289139108795458,0.0014375411926966647,-0.10634842856533229,0.07591145442088158,-0.0006325846070535439,0.0866886962626014,-0.017403334954986496,-0.005099734305625076,-0.06599036370628074,-0.06644139318988164,-0.0016048256382093589,-0.011557428353822114,-0.030098159525728255,-0.007015376880259802,9.7751468682098e-05,0.027010826230569777,-0.21740642605422214,-0.11052539681665614
-0.2192280166615836,0.019249967646642552,0.033884654307597115,-0.138184686651573,0.05230767019408863,-0.04513126232317262,-0.2574231385259269,-0.011187811662071655,0.09401104997890983,0.15003613354130454,0.3144992359595975,-0.005409981008980224,-0.008405203041985205,-0.03806570902326518,-0.049266666363746305,-0.020033072724784638,0.048155440574311495,-0.0223337008973618,-0.08246796017008313,-0.004854042646988767,3.794309176511461e-05,0.495548905157335,-0.39623494281516414,-0.0022508540262736873,0.06464929003781074,0.16802632080202057,0.09902353224306296,-5.996537241765618e-05,-0.006696262248357304,-0.36105655331662156,-0.006232144268754041,0.12765968891058854,0.0005003208903230098,0.013067144781966949,-0.03917534430693539,0.013067144781966949,0.0055452237957239435,0.0860523284679193,-0.050619491650429047,-0.0009314963558260184,-0.06412080544469778,-0.08289973368540737,-0.011793889862807421,0.2953005338741238,-0.017696675398411566,-0.024926798325382787,-0.02305952840618752,-0.04446255849194109,-0.05706715672214093,0.05334889616350835,0.043600378252285826,-0.0455279320243509,0.02500456740537409
